demon	d_label	d_deleted	d_node	d_parent	test	t_label	t_deleted	start	t_node	t_parent
我要打造巨星品牌	我要打造	巨星品牌	NP-D4-N1	VP-D3-N2	空间技术水平应该没有这个能力的	空间技术水平应该没有的	这个能力	10	NP-D5-N1	VP-D4-N4
那是你一辈子的事耶	那是你事耶	一辈子的	DNP-D5-N1	NP-D4-N2	他远程指挥他们的人	他远程指挥人	他们的	5	DNP-D5-N0	NP-D4-N2
他在那边做工程	他做工程	在那边	PP-D3-N1	VP-D2-N1	其实他对我很好的	其实他很好的	对我	3	PP-D4-N2	VP-D3-N2
我不信基督但却相信真诚的力量	我不信基督但却相信力量	真诚的	DNP-D6-N1	NP-D5-N5	我去了膜拜一下你们的教材	我去了膜拜一下教材	你们的	7	DNP-D5-N1	NP-D4-N4
我明天早上有事列	我有事列	明天早上	NP-D4-N1	VP-D3-N1	我其实在北外	我其实在	北外	4	NP-D4-N2	VP-D3-N2
这都不是我的号我换手机号了	这都不是我的号我换了	手机号	NP-D4-N6	VP-D3-N3	我最近导师蛮闲的	我导师蛮闲的	最近	1	NP-D4-N1	VP-D3-N1
那个博文环境不错	博文环境不错	那个	DP-D3-N0	NP-D2-N0	那个女孩挺不错的	女孩挺不错的	那个	0	DP-D4-N0	NP-D3-N0
中午十一点半前你们下去退房	前你们下去退房	中午十一点半	NP-D3-N0	LCP-D2-N0	只是它们之间没法互相访问	只是之间没法互相访问	它们	2	NP-D3-N1	LCP-D2-N1
这个互惠生的签证很难办	互惠生的签证很难办	这个	DP-D3-N0	NP-D2-N0	他们也是这个时间	他们也是时间	这个	4	DP-D5-N0	NP-D4-N2
我懂他的意思	我懂意思	他的	DNP-D4-N0	NP-D3-N2	你是不是有车老师的邮箱之类的	你是不是有邮箱之类的	车老师的	5	DNP-D5-N0	NP-D4-N4
外部压力是内部调整的机遇	外部压力是	内部调整的机遇	NP-D3-N3	VP-D2-N1	我去搞卫生了	我去搞了	卫生	3	NP-D4-N1	VP-D3-N2
你也喜欢这张	你也喜欢	这张	DP-D4-N2	VP-D3-N2	她安排了别的任务	她安排了任务	别的	4	DP-D4-N0	VP-D2-N1
她一个人带个孩子也蛮造业	她带个孩子也蛮造业	一个人	NP-D4-N1	VP-D3-N1	你最近在家干啥	你在家干啥	最近	1	NP-D3-N1	VP-D2-N1
他不是你亲弟弟吧	他不是吧	你亲弟弟	NP-D5-N2	VP-D4-N2	他知道这个事	他知道	这个事	3	NP-D3-N2	VP-D2-N1
单位的网速非常垃圾	网速非常垃圾	单位的	DNP-D3-N0	NP-D2-N0	你先生的工作很好	工作很好	你先生的	0	DNP-D3-N0	NP-D2-N0
你还是和以前差不多	你还是差不多	和以前	PP-D3-N2	VP-D2-N1	我妈妈在电脑前看	我妈妈看	在电脑前	3	PP-D3-N2	VP-D2-N1
结果你不接我电话	结果你不接	我电话	NP-D4-N2	VP-D3-N3	君无戏言	君无	戏言	2	NP-D3-N2	VP-D2-N1
现在人的激素水平都不平衡了	现在激素水平都不平衡了	人的	DNP-D3-N1	NP-D2-N1	我都是问中文的	我都是问	中文的	4	DNP-D6-N0	NP-D5-N1
我们这几年得考出证	我们这得考出证	几年	QP-D4-N1	DP-D3-N1	这个是另外一个	这个是另外	一个	5	QP-D4-N1	DP-D3-N2
那张有大师水平	那张有	大师水平	NP-D3-N3	VP-D2-N1	我基本不在里面说话	我基本不在说话	里面	5	NP-D4-N3	VP-D2-N1
我晚上在火车上睡不好	我晚上睡不好	在火车上	PP-D3-N2	VP-D2-N2	我们的产品在哪里加工	我们的产品加工	在哪里	5	PP-D3-N2	VP-D2-N1
改天我试探性的问问他	改天我问问他	试探性的	DVP-D3-N2	VP-D2-N2	你赶紧的搞研究去	你搞研究去	赶紧的	1	DVP-D3-N1	VP-D2-N1
咱部催台上道具什么的	咱部催道具什么的	台上	LCP-D5-N0	NP-D4-N2	滑轮以下的截图不了	的截图不了	滑轮以下	0	LCP-D4-N0	NP-D2-N0
他们的电话停机了	电话停机了	他们的	DNP-D3-N0	NP-D2-N0	现在的我有点后怕了	我有点后怕了	现在的	0	DNP-D3-N0	NP-D2-N0
你啥时候走	你走	啥时候	NP-D3-N1	VP-D2-N1	他对朋友不错	他对不错	朋友	2	NP-D4-N1	VP-D2-N1
你在那座城市	你在	那座城市	NP-D3-N2	VP-D2-N1	这个不是作业	这个不是	作业	4	NP-D4-N2	VP-D3-N2
你在国外课题做的怎样了	你做的怎样了	在国外课题	PP-D3-N1	VP-D2-N1	不过我不敢跟她聊这方面	不过我不敢聊这方面	跟她	5	PP-D5-N0	VP-D4-N2
冲冲要做一个小手术	冲冲要做	一个小手术	NP-D4-N1	VP-D3-N2	我真的没有印象了	我真的没有了	印象	5	NP-D4-N2	VP-D3-N2
我以为你在家里	我以为你在	家里	LCP-D5-N2	VP-D4-N1	师傅的心在师母身上	师傅的心在	师母身上	5	LCP-D4-N4	VP-D3-N2
那只是一方面	那只是	一方面	NP-D4-N2	VP-D3-N2	主要目标客户是学生	主要目标客户是	学生	7	NP-D3-N3	VP-D2-N1
我这就回家拿鞭子赶他	我这就回家赶他	拿鞭子	PP-D5-N1	VP-D4-N3	那我们就去跟他们会合	那我们就去会合	跟他们	5	PP-D5-N0	VP-D4-N2
我已经工作三年了	我已经工作了	三年	QP-D4-N2	VP-D3-N2	反正我是没洗过十多分钟的脸	反正我是没洗过的脸	十多分钟	7	QP-D7-N0	VP-D4-N1
我不同意师傅的看法	我不同意	师傅的看法	NP-D4-N2	VP-D3-N2	我们一直自己带	我们一直带	自己	4	NP-D3-N2	VP-D2-N1
友情是体系外额外的东西	友情是额外的东西	体系外	LCP-D4-N0	NP-D3-N2	你觉得我性格里的最大缺点是什么	你觉得的最大缺点是什么	我性格里	3	LCP-D6-N0	NP-D4-N0
这个是帖子在校内的分享	这个是帖子分享	在校内的	DNP-D4-N1	NP-D3-N2	你能接受什么价位的	你能接受	什么价位的	4	DNP-D5-N0	NP-D4-N1
只不过大部分人有些特殊需求	只不过大部分人有	些特殊需求	NP-D3-N4	VP-D2-N2	我觉得你应该多保持一下联系	我觉得你应该多保持一下	联系	11	NP-D7-N3	VP-D6-N1
那是你在电脑前看	那是你看	在电脑前	PP-D5-N1	VP-D4-N1	思想落实于具体形式	思想落实	于具体形式	4	PP-D3-N2	VP-D2-N1
那他不是不跟你们的行程一样了	那他不是不跟行程一样了	你们的	DNP-D7-N0	NP-D6-N2	我会吸取你们滴教训滴	我会吸取教训滴	你们滴	4	DNP-D6-N0	NP-D5-N1
这个网站靠谱么	网站靠谱么	这个	DP-D4-N0	NP-D3-N0	你这个行程非常棒	你行程非常棒	这个	1	DP-D3-N1	NP-D2-N0
这样我会有心理负担	这样我会有	心理负担	NP-D4-N1	VP-D3-N3	人家现在也很厉害的	人家也很厉害的	现在	2	NP-D4-N1	VP-D3-N1
最近我们这里下了很多场大雪	最近我们这里下了	很多场大雪	NP-D3-N5	VP-D2-N2	我给她发了短信	我给她发了	短信	5	NP-D4-N4	VP-D3-N2
之前结核在那边治疗的	之前结核治疗的	在那边	PP-D4-N2	VP-D3-N2	鸡同鸭讲	鸡讲	同鸭	1	PP-D3-N1	VP-D2-N1
我一天见不到儿子	我见不到儿子	一天	QP-D3-N1	VP-D2-N1	这个有点难度考倒了一堆人	这个有点难度考倒了人	一堆	9	QP-D5-N4	VP-D3-N2
心里各种状况或多或少有个预判	心里状况或多或少有个预判	各种	DP-D4-N0	NP-D3-N1	那些几百几百的又不好看	几百几百的又不好看	那些	0	DP-D3-N0	NP-D2-N0
电脑就是处理器显卡和内存	电脑就是	处理器显卡和内存	NP-D4-N2	VP-D3-N2	师傅昨天好像乱说话了	师傅好像乱说话了	昨天	2	NP-D3-N1	VP-D2-N1
以前的同事关系跟我都蛮好的	同事关系跟我都蛮好的	以前的	DNP-D4-N0	NP-D3-N0	你能接受什么价位的	你能接受	什么价位的	4	DNP-D5-N0	NP-D4-N1
这是一段对话	这是	一段对话	NP-D3-N2	VP-D2-N1	这周或下周我去社里	这周或下周我去	社里	7	NP-D3-N5	VP-D2-N2
我倒是没有考虑过这个问题	我倒是没有考虑过	这个问题	NP-D5-N2	VP-D4-N2	你头像怎么是黑的	你头像怎么是	黑的	6	NP-D4-N4	VP-D3-N3
你的手套还在我这里	手套还在我这里	你的	DNP-D3-N0	NP-D2-N0	她不太在乎这样的我为此我也失落	她不太在乎我为此我也失落	这样的	5	DNP-D6-N0	NP-D5-N3
我登我的看看	我登看看	我的	NP-D4-N1	VP-D3-N1	法律是道德的最底线	法律是	道德的最底线	3	NP-D3-N2	VP-D2-N1
她要回国我住她的房	她要回国我住房	她的	DNP-D4-N3	NP-D3-N4	我在这边看到这种的卖的很贵	我在这边看到卖的很贵	这种的	6	DNP-D6-N0	NP-D5-N1
骨子里奔流着新闻热血	骨子里奔流着	新闻热血	NP-D3-N4	VP-D2-N1	页岩气开发好象国内是有的	页岩气开发好象是有的	国内	7	NP-D4-N4	VP-D3-N1
我这一直到年前都要疯滴	我这都要疯滴	一直到年前	PP-D4-N2	VP-D3-N1	结果是读者凑钱以他的名义捐的	结果是读者凑钱捐的	以他的名义	7	PP-D7-N1	VP-D6-N2
我这一直到年前都要疯滴	我这都要疯滴	一直到年前	PP-D4-N2	VP-D3-N1	我先跟老师调好课	我先调好课	跟老师	2	PP-D3-N2	VP-D2-N1
这我不是满懂事怎么个搞发	这我不是满懂事	怎么个搞发	NP-D6-N2	VP-D5-N1	机构都不看好股市	机构都不看好	股市	6	NP-D4-N3	VP-D3-N3
我有一个	我有	一个	QP-D3-N2	VP-D2-N1	最近我们这里下了很多场大雪	最近我们这里下了大雪	很多场	8	QP-D4-N0	VP-D2-N2
一个孩子的家庭太脆弱了	孩子的家庭太脆弱了	一个	QP-D5-N0	NP-D4-N0	你们这个行业好多人不都用笔名嘛	你们这个行业人不都用笔名嘛	好多	6	QP-D4-N3	NP-D3-N1
伟大哥待会儿再带盒熏鱼	伟大哥待会儿再带	盒熏鱼	NP-D5-N3	VP-D4-N5	我其实在北外	我其实在	北外	4	NP-D4-N2	VP-D3-N2
你们住在一起	你们住	在一起	PP-D3-N2	VP-D2-N1	我给她发了短信	我发了短信	给她	1	PP-D3-N1	VP-D2-N1
我一天不在家	我不在家	一天	QP-D3-N1	VP-D2-N1	个个都几十个学生	个个都学生	几十个	3	QP-D5-N0	VP-D3-N2
官方就需要这样的代表	官方就需要	这样的代表	NP-D4-N2	VP-D3-N2	这些是活动室	这些是	活动室	3	NP-D3-N2	VP-D2-N1
中午我打电话给你	中午我打电话	给你	PP-D3-N4	VP-D2-N2	你跟销售经理说说	你说说	跟销售经理	1	PP-D3-N1	VP-D2-N1
书记今天下午回来	书记回来	今天下午	NP-D3-N1	VP-D2-N1	我们也是学前班上了一个私立学校	我们也是上了一个私立学校	学前班	4	NP-D5-N2	VP-D4-N1
我到时候去跟他一起做事先	我到时候去一起做事先	跟他	PP-D5-N0	VP-D4-N2	我很少和她私聊	我很少私聊	和她	3	PP-D3-N2	VP-D2-N1
那门课的成绩就是专四成绩	的成绩就是专四成绩	那门课	NP-D4-N0	DNP-D3-N0	技能讲师的公式不大好算	的公式不大好算	技能讲师	0	NP-D4-N0	DNP-D3-N0
你在哪里学的	你学的	在哪里	PP-D4-N1	VP-D3-N1	我明天给你送一些去	我明天送一些去	给你	3	PP-D3-N2	VP-D2-N1
我再给你买个号	我再给你买	个号	NP-D4-N4	VP-D3-N3	明天我们会举行聚会	明天我们会举行	聚会	7	NP-D4-N1	VP-D3-N3
你受不了那种日子的	你受不了的	那种日子	NP-D4-N2	VP-D3-N1	思想落实于具体形式	思想落实于	具体形式	5	NP-D4-N1	VP-D2-N1
那你的心还是在情绪里	那你的心还是在	情绪里	LCP-D5-N2	PP-D4-N5	行李放在大巴上	行李放在	大巴上	4	LCP-D4-N1	PP-D3-N2
我这头海天驴又要拉磨了	我海天驴又要拉磨了	这头	DP-D3-N1	NP-D2-N0	我已经不会为这些事情纠结了	我已经不会为事情纠结了	这些	6	DP-D7-N0	NP-D6-N1
这是同学的婚纱	这是婚纱	同学的	DNP-D4-N0	NP-D3-N2	里面的衣服可以随便卖卖	衣服可以随便卖卖	里面的	0	DNP-D3-N0	NP-D2-N0
我先看看检查结果	我先看看	检查结果	NP-D4-N2	VP-D3-N2	代售点不要身份证	代售点不要	身份证	5	NP-D4-N2	VP-D3-N2
我没用电压力锅给她做过	我没用给她做过	电压力锅	NP-D4-N2	PP-D3-N2	我在宿舍经常没型号的	我在经常没型号的	宿舍	2	NP-D5-N1	PP-D4-N1
新国标放宽了钢材的使用范围	新国标放宽了	钢材的使用范围	NP-D3-N4	VP-D2-N1	你跟销售经理说说	你跟说说	销售经理	2	NP-D4-N1	VP-D2-N1
队员家长送了张卡	队员家长送了	张卡	NP-D3-N4	VP-D2-N1	我也在考虑这个问题	我也在考虑	这个问题	5	NP-D4-N3	VP-D3-N3
我有招行的储蓄卡	我有	招行的储蓄卡	NP-D3-N2	VP-D2-N1	下面还有老些老总等着	下面还有等着	老些老总	4	NP-D5-N0	VP-D3-N2
我不清楚管理员密码	我不清楚	管理员密码	NP-D4-N2	VP-D3-N2	法古不泥有新境	法古不泥有	新境	5	NP-D3-N2	VP-D2-N1
只不过大部分人有些特殊需求	只不过大部分人有	些特殊需求	NP-D3-N4	VP-D2-N2	你啥时候来	你来	啥时候	1	NP-D3-N1	VP-D2-N1
我们大多数的时间都是发在家上	我们大多数的时间都是发在	家上	LCP-D5-N2	VP-D4-N6	最近我白天基本不在电脑前	最近我白天基本不在	电脑前	9	LCP-D4-N4	VP-D3-N5
我可以说里面的狗可爱么	我可以说狗可爱么	里面的	DNP-D7-N0	NP-D6-N0	未来的地位是不可小视的	地位是不可小视的	未来的	0	DNP-D4-N0	NP-D3-N0
他们说暑假真不像个暑假	他们说暑假真不像	个暑假	NP-D6-N3	VP-D5-N3	我明天给你送一些去	我给你送一些去	明天	1	NP-D3-N1	VP-D2-N1
其实里面也没有爱情故事	其实里面也没有	爱情故事	NP-D4-N2	VP-D3-N3	我今天下午困死了	我困死了	今天下午	1	NP-D3-N1	VP-D2-N1
咱一年调整一次才	咱调整一次才	一年	QP-D3-N1	VP-D2-N1	或者你删除再试一次	或者你删除再试	一次	7	QP-D5-N2	VP-D4-N2
国际学生每年回国很正常吧	国际学生回国很正常吧	每年	DP-D5-N2	VP-D4-N1	这领导说不定哪天就变了的	这领导说不定就变了的	哪天	6	DP-D4-N3	VP-D3-N1
我现在彻底不跟他联系了	我现在彻底不联系了	跟他	PP-D3-N4	VP-D2-N1	我在宿舍经常没型号的	我经常没型号的	在宿舍	1	PP-D4-N1	VP-D3-N1
这个牌子的衣服质量非常好	牌子的衣服质量非常好	这个	DP-D5-N0	NP-D4-N0	这个离异男条件还很好	离异男条件还很好	这个	0	DP-D3-N0	NP-D2-N0
我说你哥的孩子	我说的孩子	你哥	NP-D5-N0	DNP-D4-N0	单位的网速非常垃圾	的网速非常垃圾	单位	0	NP-D4-N0	DNP-D3-N0
里面的衣服可以随便卖卖	衣服可以随便卖卖	里面的	DNP-D3-N0	NP-D2-N0	要不你住我们家附近的酒店	要不你住酒店	我们家附近的	4	DNP-D4-N0	NP-D3-N3
以前你是时尚达人	以前你是	时尚达人	NP-D3-N3	VP-D2-N2	生活快乐就是幸福	生活快乐就是	幸福	6	NP-D4-N4	VP-D3-N3
我给她发了短信	我发了短信	给她	PP-D3-N1	VP-D2-N1	他不理你你也不跟他玩算了	他不理你你也不玩算了	跟他	7	PP-D4-N5	VP-D3-N2
我姐姐说她都这把年纪了	我姐姐说她都年纪了	这把	DP-D7-N0	NP-D6-N1	那个博文环境不错	博文环境不错	那个	0	DP-D3-N0	NP-D2-N0
你能来我办公室不	你能来不	我办公室	NP-D4-N1	VP-D3-N2	还是老公做家务	还是老公做	家务	5	NP-D4-N2	VP-D3-N1
我就在电脑随便找了一张	我就在电脑随便找了	一张	QP-D4-N6	VP-D3-N4	这样的人不会全情投入去爱一个人	这样的人不会全情投入去爱人	一个	12	QP-D9-N0	VP-D7-N2
民主是不是好东西	民主是不是	好东西	NP-D3-N2	VP-D2-N1	我后面地铁站看到你的	我地铁站看到你的	后面	1	NP-D4-N1	VP-D3-N1
他应该没多久假期吧	他应该没吧	多久假期	NP-D5-N1	VP-D4-N2	你端午去图书馆不	你去图书馆不	端午	1	NP-D3-N1	VP-D2-N1
你租我现在这个房间	你租	我现在这个房间	NP-D3-N2	VP-D2-N1	会议室冒得空调	会议室冒得	空调	5	NP-D3-N2	VP-D2-N1
她前一段时间在幼儿园打工	她前一段时间打工	在幼儿园	PP-D3-N2	VP-D2-N1	我们的产品在哪里加工	我们的产品加工	在哪里	5	PP-D3-N2	VP-D2-N1
雇主雇员应订定暴雨下工作守则	雇主雇员应订定工作守则	暴雨下	LCP-D5-N0	NP-D4-N1	你要根据我们模块上的接口来配置	你要根据的接口来配置	我们模块上	4	LCP-D7-N0	NP-D5-N1
那你现在一个月的收入大概是多少	那你现在的收入大概是多少	一个月	NP-D4-N2	DNP-D3-N3	我不开那样的	我不开的	那样	3	NP-D6-N0	DNP-D5-N0
我去年年底感冒了一次病了一周	我去年年底感冒了病了一周	一次	QP-D5-N4	VP-D4-N1	我们只是公司的一个部门	我们只是公司的部门	一个	7	QP-D5-N1	VP-D3-N2
我可以给你她的联系方式	我可以给你联系方式	她的	DNP-D5-N1	NP-D4-N2	这里的电池就是这样做的	电池就是这样做的	这里的	0	DNP-D4-N0	NP-D3-N0
我最近和公司的人有些矛盾	我最近和人有些矛盾	公司的	DNP-D5-N0	NP-D4-N2	所有的悲剧都如此相似	悲剧都如此相似	所有的	0	DNP-D3-N0	NP-D2-N0
我已经不在乎了反正是太平公主	我已经不在乎了反正是	太平公主	NP-D5-N5	VP-D4-N4	那我早上来图书馆跟你碰头好了	那我来图书馆跟你碰头好了	早上	2	NP-D4-N1	VP-D3-N2
它分蛮多版面	它分版面	蛮多	ADJP-D4-N0	NP-D3-N2	国产技术还需要改进下	技术还需要改进下	国产	0	ADJP-D3-N0	NP-D2-N0
他远程指挥他们的人	他远程指挥	他们的人	NP-D4-N2	VP-D3-N2	我们恐怕春节还得回去	我们恐怕还得回去	春节	4	NP-D3-N2	VP-D2-N1
我也想了半天	我也想了	半天	QP-D4-N3	VP-D3-N2	最多你是多买一个保险	最多你是多买保险	一个	6	QP-D6-N0	VP-D4-N1
情感的缺失给我造成不少的困扰	情感的缺失造成不少的困扰	给我	PP-D3-N2	VP-D2-N1	头上比从前舒服多了	头上舒服多了	比从前	2	PP-D3-N1	VP-D2-N1
友情是体系外额外的东西	友情是	体系外额外的东西	NP-D3-N2	VP-D2-N1	我跟隔壁的用的一根网线	我跟用的一根网线	隔壁的	2	NP-D4-N1	VP-D2-N1
我没有干妈的微信	我没有微信	干妈的	DNP-D4-N0	NP-D3-N2	楼下的继续	继续	楼下的	0	DNP-D3-N0	NP-D2-N0
我不开那样的	我不开	那样的	NP-D4-N2	VP-D3-N2	这些是活动室	这些是	活动室	3	NP-D3-N2	VP-D2-N1
你在后面唱渡口	你唱渡口	在后面	PP-D3-N1	VP-D2-N1	他不理你你也不跟他玩算了	他不理你你也不玩算了	跟他	7	PP-D4-N5	VP-D3-N2
你可以加我人人	你可以加	我人人	NP-D4-N1	VP-D3-N2	男孩子不好换衣服和洗澡	男孩子不好换和洗澡	衣服	6	NP-D5-N1	VP-D4-N4
教师待遇太低是根本原因	教师待遇太低是	根本原因	NP-D3-N3	VP-D2-N1	我跟隔壁的用的一根网线	我跟用的一根网线	隔壁的	2	NP-D4-N1	VP-D2-N1
我一天不在家	我不在家	一天	QP-D3-N1	VP-D2-N1	其实我也是第一年	其实我也是	第一年	5	QP-D4-N2	VP-D3-N3
这种男人真恶心	男人真恶心	这种	DP-D3-N0	NP-D2-N0	其他书都出了	书都出了	其他	0	DP-D3-N0	NP-D2-N0
所有的悲剧都如此相似	悲剧都如此相似	所有的	DNP-D3-N0	NP-D2-N0	你的语文是不是很差	语文是不是很差	你的	0	DNP-D3-N0	NP-D2-N0
我来一打	我来	一打	QP-D3-N2	VP-D2-N1	我记得你以前就买了很多	我记得你以前就买了	很多	9	QP-D6-N4	VP-D5-N3
你的店址在哪里	店址在哪里	你的	DNP-D3-N0	NP-D2-N0	这是我的简历	这是简历	我的	2	DNP-D4-N0	NP-D3-N2
我明天早上有事列	我有事列	明天早上	NP-D4-N1	VP-D3-N1	不过我会找找工作	不过我会找找	工作	6	NP-D4-N1	VP-D3-N3
你要一个卡子一个的拍	你要卡子一个的拍	一个	QP-D7-N0	NP-D6-N0	我之前有认识另外一位医生	我之前有认识另外医生	一位	8	QP-D7-N1	NP-D5-N1
晚上我跟老师联系	晚上我联系	跟老师	PP-D3-N2	VP-D2-N2	那我给她打电话	那我打电话	给她	2	PP-D3-N2	VP-D2-N2
你在兔子边上躺会儿吧	你躺会儿吧	在兔子边上	PP-D4-N1	VP-D3-N1	那不是跟以前差不多的	那不是差不多的	跟以前	3	PP-D6-N0	VP-D5-N2
所以你您是我老师	所以你您是	我老师	NP-D3-N4	VP-D2-N3	我这里下大雨	我这里下	大雨	4	NP-D3-N3	VP-D2-N1
这个行业对我来说特别陌生	这个行业对特别陌生	我来说	LCP-D4-N4	PP-D3-N2	整个国家公园都建在一个活火山上	整个国家公园都建在	一个活火山上	9	LCP-D5-N2	PP-D4-N6
